order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_date
24175,888,893,5000,50,yesterday,
24175,4424,2025,5,100,01/01/2026,2026-01-10
24176,2820,301,0,,01/01/2026,invalid
24177,8593,1153,2,100,2026-01-01,2026-01-10
24179,9830,2061,5000,100,invalid,2025-12-01
24180,10242,1276,-1,-50,2026-01-01,invalid
24180,9656,1135,2,50,01/01/2026,2025-12-01
24182,243,963,5000,,01/01/2026,invalid
24183,7834,2129,0,100,invalid,
24184,5167,1423,5,$25,yesterday,2026-01-10
24185,6413,670,5,-50,01/01/2026,2025-12-01
24185,1962,618,0,$25,01/01/2026,invalid
24187,3553,1673,5,-50,invalid,
24188,4773,1186,5,50,2026-01-01,invalid
24189,794,1419,5000,20,yesterday,2025-12-01
24189,3907,727,2,-50,01/01/2026,
24190,348,1875,5,$25,2026-01-01,invalid
24192,166,1825,1,,2026-01-01,2025-12-01
24193,7793,2168,0,100,invalid,2026-01-10
24194,1203,1973,5,-50,invalid,
24195,3621,1317,-1,50,yesterday,
24196,4365,1961,5,100,2026-01-01,
24196,1113,1766,5000,100,invalid,
24197,2051,2181,0,100,2026-01-01,2026-01-10
24198,7626,639,1,20,invalid,
24199,8324,313,5,20,yesterday,invalid
24201,2137,2185,5,$25,yesterday,
24201,8914,1449,1,,yesterday,
24203,2899,1176,-1,50,01/01/2026,
24204,9911,656,5000,,invalid,2025-12-01
24205,2991,45,0,20,01/01/2026,
24206,8232,1090,1,,01/01/2026,2025-12-01
24207,2959,552,2,,invalid,invalid
24207,8174,586,1,20,01/01/2026,2026-01-10
24209,7888,1355,5,-50,01/01/2026,2026-01-10
24209,2180,1168,-1,-50,01/01/2026,
24211,6929,639,-1,-50,01/01/2026,2025-12-01
24212,992,1588,1,20,invalid,invalid
24213,4068,1471,2,50,invalid,2026-01-10
24214,4032,1789,1,50,2026-01-01,
24214,9603,1794,5,20,2026-01-01,invalid
24216,4800,392,-1,20,2026-01-01,
24217,641,496,0,$25,invalid,
24217,9226,1498,0,,01/01/2026,2025-12-01
24219,4377,199,2,-50,2026-01-01,invalid
24220,8917,1211,1,20,yesterday,invalid
24220,2620,1022,0,100,yesterday,invalid
24222,6488,924,1,20,01/01/2026,2026-01-10
24223,906,997,2,,yesterday,2026-01-10
24224,9859,300,0,,yesterday,
24225,1722,828,5,$25,invalid,2026-01-10
24226,836,2131,0,,yesterday,2025-12-01
24227,2080,1546,1,,yesterday,2026-01-10
24227,7738,1327,0,100,invalid,2026-01-10
24229,4380,520,5000,,01/01/2026,2025-12-01
24229,3044,380,1,-50,yesterday,2026-01-10
24231,2797,2080,0,,01/01/2026,2025-12-01
24232,9186,2045,-1,100,01/01/2026,2026-01-10
24233,8429,936,2,,2026-01-01,2026-01-10
24233,7540,1456,1,20,yesterday,2025-12-01
24234,4454,103,0,100,2026-01-01,2026-01-10
24236,9174,337,5000,100,yesterday,invalid
24237,2756,2085,2,,2026-01-01,2026-01-10
24238,126,774,5000,,invalid,invalid
24239,7991,464,5000,-50,invalid,2025-12-01
24240,2746,1696,5000,100,invalid,2025-12-01
24241,127,726,5,-50,yesterday,2025-12-01
24242,1829,1745,5,,yesterday,invalid
24242,10942,1575,0,,invalid,
24244,4002,574,2,-50,2026-01-01,2025-12-01
24245,8656,1089,1,100,yesterday,2026-01-10
24245,921,419,5,20,yesterday,invalid
24247,4406,2153,1,20,invalid,2026-01-10
24247,4682,1140,1,20,01/01/2026,invalid
24249,9773,642,2,20,2026-01-01,2026-01-10
24250,6594,580,1,20,01/01/2026,
24251,6839,2050,2,20,invalid,
24252,5929,1044,-1,$25,01/01/2026,2026-01-10
24253,10847,1534,-1,100,invalid,invalid
24253,2111,788,1,20,2026-01-01,2025-12-01
24255,2427,859,-1,-50,yesterday,invalid
24256,1307,1448,0,-50,01/01/2026,2026-01-10
24256,8527,659,-1,-50,2026-01-01,2026-01-10
24258,6606,248,2,100,2026-01-01,2025-12-01
24259,3224,667,-1,50,01/01/2026,
24259,9283,1368,5,$25,invalid,
24261,1053,1619,0,100,invalid,2025-12-01
24262,1694,60,2,$25,2026-01-01,invalid
24262,5439,1079,-1,,2026-01-01,invalid
24264,8534,2012,5000,,invalid,invalid
24265,9146,81,2,100,2026-01-01,invalid
24266,8489,2125,1,,01/01/2026,invalid
24267,9187,1069,-1,,yesterday,
24267,5060,528,5000,$25,2026-01-01,
24269,3963,560,1,100,invalid,2025-12-01
24270,9444,1791,5,-50,01/01/2026,2025-12-01
24271,4836,1078,2,-50,yesterday,
24272,9510,916,0,,yesterday,invalid
24273,419,1063,5000,20,2026-01-01,
24274,4590,304,5000,20,2026-01-01,
24275,2170,2182,5000,50,invalid,
24275,7298,994,0,,yesterday,2025-12-01
24277,4963,1420,5,50,yesterday,2026-01-10
24278,8276,349,2,20,01/01/2026,invalid
24279,1807,799,5,$25,01/01/2026,invalid
24280,2941,1129,1,20,2026-01-01,2025-12-01
24281,3078,431,-1,-50,invalid,2026-01-10
24281,9088,647,0,-50,yesterday,
24283,1912,75,5,,yesterday,invalid
24284,9997,1723,5,,01/01/2026,2026-01-10
24285,8876,546,5000,-50,01/01/2026,2026-01-10
24286,4694,337,-1,,2026-01-01,2026-01-10
24287,3218,1876,5,50,invalid,2025-12-01
24288,942,178,2,-50,2026-01-01,
24288,7743,374,5,50,01/01/2026,2026-01-10
24290,10885,1533,1,100,invalid,2026-01-10
24291,8509,1377,5,20,2026-01-01,2025-12-01
24292,2746,352,0,20,invalid,2025-12-01
24293,8500,985,5000,20,01/01/2026,2025-12-01
24293,6324,87,0,-50,yesterday,
24295,4778,669,5,100,yesterday,invalid
24296,4600,1739,5,50,2026-01-01,
24296,4052,311,1,50,01/01/2026,
24298,4937,1646,1,$25,invalid,2026-01-10
24299,8390,682,0,20,01/01/2026,2025-12-01
24300,9826,260,0,20,01/01/2026,2025-12-01
24300,3278,5,5,-50,01/01/2026,invalid
24301,1697,1109,2,-50,invalid,2025-12-01
24303,9609,25,5,100,yesterday,2026-01-10
24304,2290,284,-1,20,invalid,2026-01-10
24304,10178,1160,5000,-50,yesterday,2026-01-10
24306,5416,1331,2,50,2026-01-01,2025-12-01
24307,7236,944,5,50,invalid,2025-12-01
24308,4737,2051,5000,$25,2026-01-01,
24309,3053,594,0,50,2026-01-01,2026-01-10
24310,3449,2040,5,-50,invalid,2026-01-10
24311,4233,1338,1,50,01/01/2026,
24312,3334,987,5000,,01/01/2026,2026-01-10
24313,274,1324,1,50,yesterday,invalid
24314,2212,1630,5000,100,01/01/2026,2025-12-01
24315,1649,2148,0,50,yesterday,2025-12-01
24315,1009,845,5,50,invalid,2025-12-01
24317,8289,2026,0,20,2026-01-01,2025-12-01
24318,6530,1655,0,-50,yesterday,2025-12-01
24319,4286,1291,2,$25,2026-01-01,
24320,4097,919,1,-50,yesterday,2025-12-01
24321,3780,1697,1,-50,invalid,2025-12-01
24322,7741,1236,0,50,01/01/2026,2025-12-01
24322,162,1956,5000,20,01/01/2026,
24323,4166,2058,5000,20,yesterday,
24324,6033,1657,-1,$25,01/01/2026,invalid
24326,7050,1806,-1,100,2026-01-01,invalid
24327,5868,1653,-1,50,01/01/2026,2025-12-01
24328,8100,936,5000,50,yesterday,invalid
24329,1222,1048,1,100,2026-01-01,2025-12-01
24330,5104,598,1,-50,yesterday,2026-01-10
24331,1733,2088,2,,invalid,2026-01-10
24331,4809,1779,2,50,2026-01-01,2026-01-10
24333,9977,1008,5000,20,invalid,
24334,5110,962,0,100,01/01/2026,
24334,6266,1845,0,20,invalid,2026-01-10
24336,7282,2164,5,-50,01/01/2026,invalid
24336,3984,694,1,,yesterday,2026-01-10
24338,9628,1091,5,20,invalid,invalid
24338,1360,981,-1,$25,2026-01-01,2026-01-10
24340,2453,2161,0,20,invalid,2025-12-01
24341,4608,1067,5,50,01/01/2026,invalid
24341,1411,1338,1,$25,yesterday,
24343,8042,1371,0,20,01/01/2026,2025-12-01
24344,7522,1035,2,20,2026-01-01,
24345,5746,215,2,100,invalid,
24346,6242,2097,0,50,invalid,
24346,4000,1230,2,-50,01/01/2026,2025-12-01
24348,286,1605,5000,$25,yesterday,2025-12-01
24349,1226,494,-1,20,01/01/2026,2025-12-01
24350,10500,522,0,100,yesterday,2025-12-01
24351,4190,1195,-1,$25,2026-01-01,
24352,1977,1308,1,50,2026-01-01,invalid
24353,2190,450,5,$25,yesterday,
24354,711,2068,1,20,invalid,2026-01-10
24355,3833,91,5,,invalid,2026-01-10
24355,6965,906,5000,20,2026-01-01,invalid
24356,5022,1766,1,50,01/01/2026,2026-01-10
24358,3839,2074,0,-50,01/01/2026,
24358,3387,1395,-1,20,invalid,invalid
24360,7517,737,5,100,2026-01-01,2025-12-01
24361,4722,1868,1,50,invalid,2025-12-01
24362,7395,2154,5,100,01/01/2026,2025-12-01
24363,6564,252,0,50,invalid,
24364,4992,2042,2,50,2026-01-01,
24364,1182,2176,-1,,2026-01-01,2025-12-01
24366,10483,1068,5,20,01/01/2026,2026-01-10
24367,3231,738,-1,$25,01/01/2026,invalid
24368,5628,1823,5000,,invalid,2025-12-01
24369,7773,70,5,100,2026-01-01,
24370,9731,1932,1,50,01/01/2026,2026-01-10
24371,1092,816,5000,$25,2026-01-01,invalid
24371,3244,331,5,100,2026-01-01,2026-01-10
24373,278,423,-1,-50,invalid,invalid
24374,6639,1619,5,50,yesterday,2026-01-10
24375,6976,1116,1,20,2026-01-01,invalid
24375,1758,514,1,100,2026-01-01,2025-12-01
24377,7476,378,5,-50,01/01/2026,
24378,5332,108,-1,,01/01/2026,invalid
24379,7759,2057,-1,-50,yesterday,2026-01-10
24380,4146,407,5,20,2026-01-01,
24381,10960,1220,0,50,01/01/2026,2026-01-10
24382,9774,1764,5000,20,invalid,2025-12-01
24383,2858,189,0,$25,yesterday,
24384,2952,148,2,$25,2026-01-01,2025-12-01
24385,6856,521,-1,,invalid,invalid
24386,10679,133,-1,50,yesterday,invalid
24387,4375,2136,0,$25,2026-01-01,2025-12-01
24387,1381,1145,5000,-50,yesterday,2026-01-10
24389,1175,345,5,100,invalid,2025-12-01
24390,9183,723,5000,100,2026-01-01,2026-01-10
24390,3969,1993,0,50,01/01/2026,
24391,8806,748,2,100,01/01/2026,2026-01-10
24392,1553,1045,0,20,2026-01-01,invalid
24394,2498,1814,5000,-50,yesterday,invalid
24395,981,380,0,$25,01/01/2026,invalid
24396,823,964,2,-50,2026-01-01,2025-12-01
24397,8704,1619,2,-50,2026-01-01,invalid
24398,9376,597,-1,100,2026-01-01,
24399,10239,1234,5000,$25,2026-01-01,2025-12-01
24400,694,50,1,-50,invalid,invalid
24401,9104,1206,-1,100,invalid,
24402,3218,2059,0,-50,invalid,2026-01-10
24403,2528,1217,5,,01/01/2026,2026-01-10
24404,2635,1479,1,$25,2026-01-01,
24405,10187,252,0,-50,yesterday,2025-12-01
24406,10204,2060,5,20,invalid,
24407,1021,1978,1,,2026-01-01,
24408,4665,563,1,100,2026-01-01,2026-01-10
24409,6973,2137,1,20,01/01/2026,2025-12-01
24409,404,595,0,$25,yesterday,invalid
24410,10724,872,1,,invalid,
24412,8766,1251,-1,$25,yesterday,2025-12-01
24413,8786,2049,5,$25,2026-01-01,2026-01-10
24414,154,837,0,20,yesterday,
24415,2899,145,0,20,invalid,2026-01-10
24416,7116,2022,0,20,01/01/2026,
24417,9680,1463,1,20,invalid,2025-12-01
24418,5906,1394,2,-50,yesterday,2025-12-01
24419,1278,1851,5000,,yesterday,2025-12-01
24420,5329,43,2,20,yesterday,2026-01-10
24421,8505,2140,1,-50,01/01/2026,invalid
24422,333,983,-1,$25,yesterday,2026-01-10
24423,6612,1963,5,-50,2026-01-01,2025-12-01
24424,3836,2130,5000,100,yesterday,
24425,4083,1603,2,100,2026-01-01,2026-01-10
24426,2550,1631,5000,,2026-01-01,
24426,7343,802,5000,,yesterday,2025-12-01
24428,5470,1930,-1,$25,invalid,invalid
24429,7373,1999,2,20,invalid,invalid
24430,6713,1811,2,20,01/01/2026,
24431,5099,1418,0,,2026-01-01,
24432,2832,1068,1,20,2026-01-01,invalid
24432,986,1121,5000,$25,01/01/2026,invalid
24434,8834,1318,0,$25,invalid,2025-12-01
24435,702,1518,-1,20,yesterday,2026-01-10
24436,8653,1075,2,50,yesterday,
24437,7284,1970,-1,100,2026-01-01,invalid
24437,2440,961,-1,-50,invalid,2025-12-01
24439,9014,2154,5,20,01/01/2026,
24440,9436,593,5000,,2026-01-01,2025-12-01
24441,1129,1029,1,50,yesterday,
24442,3804,1836,5000,-50,invalid,invalid
24442,4597,1580,2,$25,2026-01-01,
24444,4735,1039,1,,invalid,invalid
24445,3539,779,-1,20,invalid,
24446,7040,1158,-1,20,invalid,2026-01-10
24447,10174,719,1,,invalid,2025-12-01
24448,411,1895,-1,,2026-01-01,2025-12-01
24449,4661,800,5,$25,yesterday,2025-12-01
24450,1385,1645,-1,$25,01/01/2026,invalid
24451,2476,992,5000,100,01/01/2026,
24451,1210,1747,1,100,2026-01-01,2026-01-10
24453,2693,264,1,20,2026-01-01,invalid
24453,3835,84,5,20,invalid,2026-01-10
24454,1835,1591,-1,100,invalid,invalid
24456,5204,1834,2,,2026-01-01,invalid
24457,4401,1166,1,20,yesterday,
24458,2185,1418,1,20,01/01/2026,2025-12-01
24458,9104,431,0,100,2026-01-01,2025-12-01
24460,8679,2078,2,-50,invalid,invalid
24461,3500,143,-1,50,01/01/2026,2026-01-10
24461,4789,769,1,$25,yesterday,2025-12-01
24463,8510,1958,5,20,yesterday,
24464,4521,1653,0,,2026-01-01,2026-01-10
24465,1996,834,-1,50,01/01/2026,invalid
24466,148,1716,-1,$25,yesterday,2026-01-10
24467,143,1472,2,50,01/01/2026,invalid
24468,4591,1191,5,100,yesterday,
24468,872,669,5000,100,2026-01-01,
24469,1652,784,-1,$25,yesterday,2025-12-01
24470,832,313,5000,20,yesterday,invalid
24472,5747,2078,5000,50,invalid,
24473,5246,240,2,50,2026-01-01,2025-12-01
24474,10816,318,2,50,01/01/2026,
24475,9198,558,2,20,invalid,invalid
24476,10088,1151,-1,,01/01/2026,2025-12-01
24477,3655,1212,5000,50,2026-01-01,2025-12-01
24478,5612,1803,0,-50,yesterday,2026-01-10
24479,3547,228,2,50,2026-01-01,invalid
24480,2592,1541,5,50,2026-01-01,2026-01-10
24481,5625,1465,-1,$25,2026-01-01,invalid
24482,9119,1684,5,,2026-01-01,2025-12-01
24483,625,1019,5000,,01/01/2026,2025-12-01
24484,7938,1678,5,,01/01/2026,
24484,10502,255,2,50,yesterday,invalid
24486,7732,1727,2,20,invalid,2026-01-10
24487,10827,1184,5,-50,2026-01-01,2026-01-10
24487,5947,837,5000,100,invalid,
24489,10703,1452,0,$25,2026-01-01,
24489,7249,769,5,100,invalid,2025-12-01
24491,2564,275,5000,20,yesterday,invalid
24492,8287,1844,-1,100,2026-01-01,invalid
24493,9916,604,0,,yesterday,invalid
24494,10990,290,2,-50,01/01/2026,2025-12-01
24495,2680,593,5000,-50,invalid,2025-12-01
24496,2054,1275,1,-50,yesterday,invalid
24497,7142,653,-1,50,invalid,invalid
24498,7053,1474,2,$25,2026-01-01,
24499,188,2187,5000,,01/01/2026,invalid
24500,3759,1585,5,,01/01/2026,2025-12-01
24500,10996,2071,1,$25,yesterday,2026-01-10
24502,1364,2159,0,-50,yesterday,invalid
24503,5358,309,1,50,invalid,
24504,7383,378,-1,100,01/01/2026,2025-12-01
24504,5475,828,1,20,2026-01-01,invalid
24506,5085,1708,5000,-50,invalid,invalid
24507,3173,2128,5,$25,01/01/2026,2026-01-10
24508,362,316,0,-50,yesterday,invalid
24509,8675,1380,1,-50,01/01/2026,2025-12-01
24509,2775,1114,-1,20,yesterday,
24510,5724,23,-1,,2026-01-01,2025-12-01
24511,6097,1773,5000,,invalid,2026-01-10
24513,8457,337,2,,yesterday,2026-01-10
24514,10512,848,5000,-50,01/01/2026,2026-01-10
24514,1152,1836,2,50,yesterday,
24516,2288,1757,1,20,2026-01-01,2026-01-10
24516,4385,1114,5,-50,yesterday,invalid
24518,2213,206,1,-50,01/01/2026,2025-12-01
24519,4023,1502,-1,$25,yesterday,2026-01-10
24520,596,254,1,100,invalid,
24521,7377,750,0,20,01/01/2026,2026-01-10
24522,9340,1717,2,50,01/01/2026,2025-12-01
24523,8100,1838,1,-50,01/01/2026,
24524,6335,2128,5000,$25,2026-01-01,2026-01-10
24525,1353,275,5,$25,01/01/2026,2026-01-10
24526,9086,300,5000,50,yesterday,2026-01-10
24527,891,1308,5,$25,invalid,
24528,5561,179,5000,20,invalid,2025-12-01
24529,8396,286,2,-50,2026-01-01,2025-12-01
24530,6667,1860,1,,invalid,
24530,1493,348,2,100,invalid,
24532,1947,1480,1,50,2026-01-01,2026-01-10
24533,4146,1380,5,,2026-01-01,
24533,7696,1813,-1,100,yesterday,
24535,10978,1299,1,$25,2026-01-01,2025-12-01
24536,4809,1726,5000,,invalid,
24537,6750,446,-1,20,invalid,2026-01-10
24538,1053,438,0,,2026-01-01,
24538,9650,240,2,20,yesterday,2026-01-10
24539,7288,866,1,100,2026-01-01,2026-01-10
24541,8868,1229,5,20,invalid,
24541,4928,2038,1,-50,01/01/2026,2025-12-01
24543,6056,1044,5,-50,invalid,2025-12-01
24544,10253,1228,-1,20,01/01/2026,
24545,1596,1521,2,20,yesterday,invalid
24545,2297,82,1,100,2026-01-01,invalid
24547,10963,882,1,$25,01/01/2026,2026-01-10
24547,6704,815,1,50,01/01/2026,2025-12-01
24548,7211,1455,5000,-50,01/01/2026,2026-01-10
24550,563,54,2,-50,invalid,
24551,3351,810,1,20,invalid,invalid
24552,10348,180,5000,,yesterday,2026-01-10
24553,5047,1816,5000,100,yesterday,
24554,7615,1685,5,50,yesterday,invalid
24554,6088,350,5,20,2026-01-01,
24556,2799,165,5,-50,01/01/2026,invalid
24557,4285,889,0,50,yesterday,
24558,367,482,0,,yesterday,2025-12-01
24558,4906,1561,-1,50,invalid,2026-01-10
24559,6314,2101,0,50,01/01/2026,2025-12-01
24561,9418,439,5000,50,invalid,
24561,8727,2107,2,-50,yesterday,2025-12-01
24563,2095,522,0,100,yesterday,invalid
24563,9571,2039,-1,100,yesterday,2025-12-01
24565,7486,900,5000,$25,01/01/2026,
24566,9707,1879,1,20,yesterday,2026-01-10
24567,2563,866,0,50,yesterday,
24568,9573,1594,0,100,2026-01-01,2025-12-01
24569,1945,17,0,-50,yesterday,2026-01-10
24569,10275,641,0,20,01/01/2026,2025-12-01
24570,1126,1240,5,,2026-01-01,2025-12-01
24571,3070,1874,0,,2026-01-01,
24572,219,1780,5000,-50,invalid,2025-12-01
24574,7696,526,0,$25,invalid,
24575,7383,250,5000,$25,2026-01-01,2025-12-01
24576,9703,499,5,100,yesterday,2025-12-01
24577,10076,953,2,,01/01/2026,
24577,4147,1502,-1,100,2026-01-01,2025-12-01
24579,4840,1515,-1,20,01/01/2026,2025-12-01
24579,4658,1979,5000,-50,2026-01-01,2026-01-10
24581,8117,1288,5,20,invalid,invalid
24582,1515,605,-1,50,invalid,2026-01-10
24583,2205,1797,0,-50,2026-01-01,
24583,10875,884,5,100,invalid,invalid
24584,8679,1841,2,$25,2026-01-01,
24586,10928,1503,2,$25,2026-01-01,2026-01-10
24586,6060,595,0,100,2026-01-01,2025-12-01
24588,7217,296,1,20,2026-01-01,2025-12-01
24588,2995,765,5000,50,01/01/2026,2025-12-01
24590,4202,280,5,$25,invalid,2025-12-01
24590,7754,776,5,50,yesterday,2026-01-10
24591,6525,1266,-1,$25,invalid,2025-12-01
24593,9656,779,1,-50,2026-01-01,invalid
24594,3530,2170,0,$25,invalid,2026-01-10
24594,3520,1423,2,100,2026-01-01,2026-01-10
24595,3420,1012,2,100,invalid,2026-01-10
24597,10431,1913,1,20,invalid,2026-01-10
24597,6558,1609,5000,-50,invalid,2026-01-10
24598,2271,43,-1,20,01/01/2026,invalid
24600,7079,437,-1,,2026-01-01,
24600,7403,1717,5,$25,yesterday,2026-01-10
24602,4000,649,1,,yesterday,invalid
24602,478,1173,0,20,01/01/2026,2025-12-01
24603,2897,724,1,-50,yesterday,2025-12-01
24605,664,387,2,$25,invalid,2026-01-10
24606,6996,211,1,-50,01/01/2026,2025-12-01
24607,4249,214,0,-50,2026-01-01,
24608,1153,969,0,100,invalid,2025-12-01
24608,10855,1422,-1,-50,invalid,
24609,5067,1844,5000,$25,01/01/2026,
24611,3072,1011,5,20,invalid,2026-01-10
24612,4770,907,1,-50,2026-01-01,
24613,8847,977,1,$25,yesterday,invalid
24614,10262,1772,5000,50,invalid,
24615,5122,182,5,50,2026-01-01,invalid
24615,4289,1915,5,20,yesterday,invalid
24617,6506,865,5000,,01/01/2026,invalid
24618,9343,166,0,100,2026-01-01,2026-01-10
24619,10759,862,1,100,invalid,
24619,5293,385,5,-50,2026-01-01,invalid
24620,6296,762,-1,20,01/01/2026,
24622,9931,865,5000,,invalid,invalid
24623,7790,1125,5000,20,yesterday,2026-01-10
24624,8089,1949,-1,20,2026-01-01,2026-01-10
24625,4452,1159,5,-50,yesterday,2025-12-01
24626,10889,2086,-1,-50,01/01/2026,2025-12-01
24626,5025,1966,1,20,yesterday,
24628,4315,1801,0,100,yesterday,invalid
24629,5897,1168,2,50,invalid,
24630,9006,1299,5,50,01/01/2026,
24631,3075,1572,5000,-50,2026-01-01,
24632,9223,1393,5,,yesterday,
24633,2997,43,2,100,yesterday,
24634,5722,534,1,50,2026-01-01,2026-01-10
24635,8186,94,5,-50,invalid,2025-12-01
24636,1419,1653,5,20,yesterday,
24636,5969,1902,1,-50,invalid,2025-12-01
24638,9864,571,-1,$25,yesterday,invalid
24638,7267,2134,2,$25,01/01/2026,
24640,9856,251,2,50,2026-01-01,
24641,8020,1788,-1,50,invalid,invalid
24641,6159,414,2,100,2026-01-01,invalid
24643,929,803,1,50,yesterday,2025-12-01
24644,2383,646,1,,yesterday,2026-01-10
24644,3472,721,2,100,2026-01-01,2025-12-01
24646,4365,656,0,$25,invalid,2025-12-01
24647,9867,548,5,50,invalid,2025-12-01
24648,3083,218,-1,20,invalid,
24649,7137,2110,5,100,yesterday,
24650,7275,697,1,50,yesterday,
24651,8790,319,-1,50,yesterday,
24652,368,1326,2,,invalid,2025-12-01
24653,2543,411,1,20,yesterday,
24654,2153,1138,1,$25,invalid,2026-01-10
24655,7223,98,5,$25,2026-01-01,2026-01-10
24655,2836,1085,2,,2026-01-01,2025-12-01
24656,6241,631,0,50,01/01/2026,2026-01-10
24658,3595,476,5,100,yesterday,2026-01-10
24659,7641,2103,2,$25,yesterday,2025-12-01
24660,2789,2115,2,$25,2026-01-01,
24661,899,887,-1,50,yesterday,
24662,10262,1172,1,$25,yesterday,2025-12-01
24663,7991,2177,-1,$25,invalid,2025-12-01
24664,9664,450,0,-50,yesterday,invalid
24665,3447,1260,5,$25,01/01/2026,2025-12-01
24666,2860,1030,0,,yesterday,
24667,1517,1388,5,20,01/01/2026,2025-12-01
24668,8343,1517,0,,invalid,invalid
24669,10085,780,5,100,invalid,
24670,4855,1990,-1,100,01/01/2026,
24670,7706,485,-1,-50,01/01/2026,2025-12-01
24672,968,699,0,100,01/01/2026,
24673,1744,1918,1,$25,yesterday,
24674,3693,1248,-1,20,2026-01-01,2026-01-10
24675,8392,316,5,100,invalid,
24676,1744,532,0,100,2026-01-01,
24677,5126,373,-1,100,2026-01-01,2026-01-10
24677,7220,238,5000,$25,invalid,2026-01-10
24679,9217,354,-1,-50,yesterday,2025-12-01
24679,381,1682,5,-50,yesterday,2025-12-01
24681,4279,1818,0,,invalid,2026-01-10
24682,9013,2105,5,20,2026-01-01,invalid
24682,283,976,5,$25,invalid,invalid
24684,9833,333,0,-50,invalid,2025-12-01
24684,9826,207,-1,-50,2026-01-01,invalid
24685,8993,841,5,,01/01/2026,2026-01-10
24686,5713,670,5000,20,yesterday,
24688,7801,1056,0,20,invalid,invalid
24688,84,1848,1,$25,01/01/2026,2026-01-10
24690,6108,176,1,-50,2026-01-01,2025-12-01
24690,6681,1350,1,100,01/01/2026,invalid
24692,4105,543,-1,20,invalid,
24693,2416,644,1,,invalid,invalid
24693,4841,908,5,20,2026-01-01,2026-01-10
24695,5786,2186,0,,invalid,
24695,7941,1928,0,100,01/01/2026,
24697,9131,1243,0,,01/01/2026,invalid
24697,3646,334,0,100,2026-01-01,invalid
24699,4181,787,5000,,invalid,
24700,9563,1454,0,20,invalid,2026-01-10
24701,10068,1451,1,,yesterday,invalid
24702,10715,1365,0,20,2026-01-01,2025-12-01
24703,9824,752,-1,$25,yesterday,2025-12-01
24704,6844,1002,0,100,01/01/2026,
24704,2883,2183,-1,20,2026-01-01,2025-12-01
24705,555,390,5,,2026-01-01,2025-12-01
24706,105,182,0,-50,01/01/2026,2026-01-10
24707,4690,1568,2,$25,01/01/2026,
24709,9689,149,0,100,01/01/2026,2025-12-01
24710,2790,1051,0,20,01/01/2026,2025-12-01
24711,10979,511,0,50,01/01/2026,2026-01-10
24711,3240,1353,5,20,01/01/2026,2025-12-01
24712,6817,45,0,,01/01/2026,invalid
24714,6184,2061,-1,100,2026-01-01,2026-01-10
24715,6940,320,5,-50,yesterday,2025-12-01
24716,10945,308,5000,-50,01/01/2026,2025-12-01
24716,7855,168,1,20,01/01/2026,2025-12-01
24717,1589,286,5,$25,invalid,
24719,897,1099,0,$25,01/01/2026,invalid
24720,8001,1308,-1,,2026-01-01,
24721,7593,519,2,-50,yesterday,invalid
24722,6878,773,2,20,01/01/2026,
24723,9813,419,1,,invalid,
24723,9876,1233,0,100,invalid,
24725,6440,2103,1,100,2026-01-01,2026-01-10
24726,189,1235,2,-50,invalid,invalid
24727,5711,1004,0,-50,invalid,
24728,3178,190,0,-50,01/01/2026,2026-01-10
24728,7102,1261,5000,100,2026-01-01,2026-01-10
24730,8963,1914,-1,20,01/01/2026,2026-01-10
24731,8526,1680,5000,20,invalid,2026-01-10
24732,3041,2118,1,50,invalid,
24733,1401,727,-1,50,01/01/2026,2026-01-10
24733,6549,1523,5,-50,yesterday,
24735,8894,261,5000,-50,01/01/2026,invalid
24736,10500,332,5,20,2026-01-01,invalid
24737,6431,1393,5000,50,01/01/2026,2025-12-01
24738,963,427,1,20,invalid,2026-01-10
24739,6052,1905,2,,01/01/2026,2025-12-01
24740,9662,231,5000,,01/01/2026,2026-01-10
24741,9780,1491,2,50,invalid,2025-12-01
24742,8360,137,1,,01/01/2026,invalid
24743,4078,903,-1,$25,2026-01-01,2025-12-01
24744,1561,1556,1,100,invalid,2025-12-01
24744,4630,855,0,50,2026-01-01,invalid
24746,3388,1931,2,,yesterday,2025-12-01
24746,8517,1505,0,20,2026-01-01,2025-12-01
24748,931,1132,0,,invalid,2025-12-01
24748,2869,1914,0,50,2026-01-01,2026-01-10
24750,6979,183,2,,01/01/2026,invalid
24751,1756,1732,-1,-50,2026-01-01,
24752,10219,1538,5,100,01/01/2026,invalid
24752,6689,1067,2,,invalid,
24754,3390,2079,5000,-50,2026-01-01,
24755,4801,354,5,-50,yesterday,invalid
24756,7466,605,5,50,yesterday,
24757,4138,311,0,100,yesterday,2025-12-01
24757,7846,574,-1,20,yesterday,invalid
24758,7143,218,5,$25,yesterday,2025-12-01
24760,1464,1635,5000,$25,yesterday,invalid
24761,3998,1033,5000,-50,yesterday,2026-01-10
24762,9967,1650,-1,,invalid,
24762,5401,1208,-1,20,01/01/2026,2025-12-01
24764,5790,1402,-1,100,2026-01-01,2025-12-01
24765,9155,1767,2,-50,01/01/2026,invalid
24766,6216,171,-1,20,invalid,2026-01-10
24767,8472,1145,1,,2026-01-01,invalid
24768,9536,97,2,,invalid,
24769,933,1507,2,20,2026-01-01,2025-12-01
24770,4940,1241,5000,-50,2026-01-01,invalid
24771,4932,777,-1,$25,2026-01-01,2025-12-01
