payment_id,order_id,amount,status,payment_method
24006,19621,,pending,CARD
24007,26671,-50,pending,crypto
24008,22553,100,PAID,CARD
24009,11607,500 USD,pending,Cash
24010,10639,500 USD,,Card
24011,12475,$500,failed,crypto
24012,4358,100,paid,
24013,25044,500 USD,PAID,CARD
24014,4750,$500,paid,crypto
24015,2498,,,CARD
24016,18410,250,PAID,Transfer
24017,27755,$500,failed,crypto
24018,26991,$500,PAID,crypto
24019,19721,500 USD,failed,Transfer
24020,10217,500 USD,,crypto
24021,22424,500 USD,PAID,
24022,12461,250,,
24023,1675,,pending,CARD
24024,26657,500 USD,paid,Transfer
24025,28780,-50,pending,CARD
24026,17661,250,failed,
24027,25538,250,,
24028,10875,$500,,crypto
24029,14023,100,,crypto
24030,30558,$500,,CARD
24031,12417,250,paid,crypto
24032,20278,250,pending,Card
24033,20262,-50,,Card
24034,6937,250,,Transfer
24035,17191,-50,PAID,crypto
24036,11042,-50,paid,crypto
24037,28557,250,pending,
24038,10261,,PAID,Card
24039,29616,$500,failed,
24040,17192,100,failed,crypto
24041,4178,$500,PAID,
24042,5233,$500,paid,
24043,11216,$500,pending,crypto
24044,28628,$500,,
24045,6002,100,PAID,Card
24046,11159,250,pending,Transfer
24047,14865,,paid,Transfer
24048,8383,250,paid,crypto
24049,10079,-50,,
24050,15819,100,PAID,Card
24051,11930,100,,
24052,9425,250,PAID,Transfer
24053,8119,$500,,Card
24054,30383,100,paid,
24055,8206,-50,,crypto
24056,16802,,PAID,CARD
24057,20751,$500,,Card
24058,27571,$500,,CARD
24059,12832,250,,CARD
24060,25381,-50,,Cash
24061,5433,$500,paid,Cash
24062,4998,500 USD,paid,
24063,3171,250,paid,Transfer
24064,21798,,PAID,crypto
24065,26516,-50,failed,Card
24066,27877,,pending,Cash
24067,25138,$500,failed,crypto
24068,3709,,PAID,Transfer
24069,15628,-50,,Transfer
24070,19516,500 USD,paid,Card
24071,5890,$500,pending,Transfer
24072,7659,100,pending,crypto
24073,10431,500 USD,,
24074,22908,$500,PAID,CARD
24075,3612,-50,PAID,Transfer
24076,12185,250,,CARD
24077,14124,250,failed,
24078,11136,-50,,CARD
24079,16695,250,pending,CARD
24080,13116,-50,pending,
24081,11111,-50,failed,crypto
24082,14137,$500,paid,crypto
24083,2417,$500,failed,
24084,14296,100,pending,CARD
24085,19094,,paid,Transfer
24086,23780,-50,paid,crypto
24087,18924,500 USD,PAID,Card
24088,2363,,,Card
24089,11278,-50,paid,CARD
24090,24856,,PAID,
24091,178,$500,pending,Transfer
24092,19023,,,Card
24093,27078,100,,Card
24094,24777,-50,paid,crypto
24095,31105,500 USD,pending,Transfer
24096,29141,$500,pending,CARD
24097,13365,500 USD,failed,crypto
24098,4785,-50,,Transfer
24099,27428,$500,PAID,Card
24100,4427,$500,PAID,Card
24101,7556,-50,,CARD
24102,11816,-50,failed,Card
24103,15737,,pending,CARD
24104,15883,-50,pending,Cash
24105,2265,250,,
24106,30539,-50,pending,Cash
24107,5316,,pending,Transfer
24108,9043,250,failed,Cash
24109,4690,250,PAID,Cash
24110,31769,-50,failed,Cash
24111,207,,paid,crypto
24112,30888,-50,paid,Transfer
24113,15456,500 USD,,crypto
24114,17324,$500,pending,
24115,1365,250,failed,Transfer
24116,18552,-50,paid,
24117,548,-50,PAID,
24118,28196,250,,Transfer
24119,24699,250,failed,crypto
24120,14035,,,crypto
24121,4726,500 USD,PAID,
24122,16184,$500,,
24123,26650,100,,
24124,18892,-50,PAID,CARD
24125,13617,100,,Card
24126,9085,500 USD,,crypto
24127,13854,250,paid,
24128,8823,,failed,Card
24129,27467,-50,paid,
24130,20607,100,PAID,CARD
24131,3569,$500,paid,
24132,2798,250,,Card
24133,19255,250,PAID,
24134,8063,500 USD,,Transfer
24135,10830,500 USD,PAID,Card
24136,5956,500 USD,,
24137,12979,,,Transfer
24138,29877,100,PAID,CARD
24139,13085,,,
24140,22173,100,,Card
24141,5134,-50,PAID,crypto
24142,31511,100,,crypto
24143,20662,,,
24144,11717,250,,CARD
24145,26501,-50,paid,Cash
24146,10075,-50,,Card
24147,9516,-50,PAID,Cash
24148,22653,500 USD,,Transfer
24149,23472,-50,paid,crypto
24150,9233,250,failed,Cash
24151,22115,100,PAID,Card
24152,27783,$500,paid,crypto
24153,6891,100,,Cash
24154,31331,$500,paid,Transfer
24155,25689,500 USD,pending,
24156,17293,100,PAID,Card
24157,31759,250,PAID,crypto
24158,5530,100,failed,Transfer
24159,16768,$500,failed,crypto
24160,866,100,PAID,CARD
24161,31476,$500,pending,CARD
24162,16379,500 USD,,crypto
24163,8158,-50,PAID,Cash
24164,18059,250,PAID,Card
24165,30363,500 USD,,CARD
24166,15528,-50,,
24167,21953,250,failed,Cash
24168,13547,500 USD,pending,
24169,22942,100,pending,crypto
24170,21806,250,paid,
24171,22629,-50,failed,
24172,31483,,,Cash
24173,20251,$500,paid,
24174,8025,,,Transfer
24175,28708,$500,,
24176,3836,250,,Transfer
24177,3038,250,failed,CARD
24178,1121,100,,Cash
24179,20769,$500,pending,Card
24180,24929,-50,,Transfer
24181,23850,$500,paid,Cash
24182,29700,-50,failed,
24183,14078,100,paid,crypto
24184,6951,$500,failed,Card
24185,12167,250,failed,Cash
24186,4446,$500,pending,Cash
24187,21902,500 USD,,Card
24188,21146,$500,paid,Transfer
24189,26123,,failed,Cash
24190,31351,250,failed,
24191,15764,500 USD,,Transfer
24192,27209,500 USD,pending,Card
24193,6823,-50,PAID,Transfer
24194,12330,,,crypto
24195,8492,-50,,crypto
24196,10775,100,paid,CARD
24197,15574,,,Cash
24198,12342,500 USD,paid,CARD
24199,16507,100,pending,Transfer
24200,11081,100,,CARD
24201,24026,100,PAID,Card
24202,26411,,paid,Card
24203,8200,100,paid,Cash
24204,21633,,,Card
24205,29857,250,PAID,crypto
24206,660,-50,,Card
24207,31671,250,PAID,Cash
24208,10239,$500,failed,Transfer
24209,9795,250,,Card
24210,24223,100,,Card
24211,9409,-50,paid,
24212,15414,250,pending,Cash
24213,23823,-50,pending,
24214,23669,100,failed,crypto
24215,4318,100,PAID,Cash
24216,25794,-50,failed,
24217,22739,$500,pending,CARD
24218,6953,,pending,CARD
24219,28552,500 USD,pending,CARD
24220,5578,250,failed,Cash
24221,26668,250,,crypto
24222,11924,100,,Transfer
24223,8167,500 USD,,Transfer
24224,27086,250,,
24225,514,100,failed,Cash
24226,14748,500 USD,failed,Cash
24227,8905,,failed,Transfer
24228,7708,500 USD,failed,Cash
24229,12903,$500,,crypto
24230,14472,500 USD,pending,Transfer
24231,31900,250,PAID,Cash
24232,28250,-50,,crypto
24233,27325,250,paid,crypto
24234,20156,500 USD,paid,Cash
24235,27950,$500,,
24236,29980,-50,paid,Card
24237,428,250,,Transfer
24238,16532,500 USD,,
24239,26839,,,
24240,16161,-50,,Cash
24241,7937,,,Card
24242,826,-50,PAID,Card
24243,20091,,,Transfer
24244,9784,$500,pending,
24245,10994,,PAID,crypto
24246,31768,$500,,CARD
24247,10762,,,Card
24248,11699,$500,PAID,CARD
24249,25011,100,failed,Cash
24250,16477,100,failed,CARD
24251,28036,250,,Transfer
24252,19737,250,paid,Transfer
24253,17690,500 USD,paid,crypto
24254,10062,250,,CARD
24255,15337,100,failed,Cash
24256,26170,-50,failed,
24257,30694,250,PAID,CARD
24258,29472,$500,PAID,Card
24259,1535,$500,failed,Cash
24260,15317,250,,crypto
24261,1566,$500,pending,crypto
24262,15486,500 USD,,Card
24263,2550,100,,Cash
24264,16448,,paid,CARD
24265,19735,$500,pending,
24266,27090,,,CARD
24267,28625,100,pending,CARD
24268,20683,100,failed,
24269,8117,$500,,Cash
24270,23358,100,failed,Transfer
24271,7007,250,,CARD
24272,5376,,PAID,CARD
24273,1760,250,paid,Transfer
24274,17786,100,,Transfer
24275,3975,500 USD,PAID,Cash
24276,6054,250,failed,Transfer
24277,24823,100,PAID,CARD
24278,21071,100,,Transfer
24279,16753,100,pending,Cash
24280,14429,$500,PAID,CARD
24281,8155,-50,failed,crypto
24282,17839,500 USD,paid,Card
24283,5221,250,,
24284,31992,100,failed,CARD
24285,9601,,,Cash
24286,15899,500 USD,paid,Card
24287,875,,paid,crypto
24288,10171,-50,paid,CARD
24289,21974,$500,PAID,CARD
24290,7458,500 USD,pending,CARD
24291,19522,$500,,
24292,14697,,paid,
24293,17178,250,paid,crypto
24294,12291,250,paid,Transfer
24295,11941,100,,Transfer
24296,15041,$500,paid,crypto
24297,2041,$500,,crypto
24298,13488,100,,CARD
24299,17316,250,paid,CARD
24300,4879,250,pending,Card
24301,332,,failed,
24302,3716,,failed,Cash
24303,13990,-50,pending,Card
24304,16117,100,,Transfer
24305,10129,,paid,Card
24306,28480,250,PAID,Transfer
24307,18199,500 USD,PAID,Card
24308,27528,-50,PAID,Cash
24309,9768,250,paid,CARD
24310,26192,,pending,CARD
24311,11049,500 USD,,Cash
24312,21582,,pending,Card
24313,31197,250,failed,Transfer
24314,12919,250,,Card
24315,26188,500 USD,paid,Cash
24316,28945,-50,pending,Transfer
24317,20630,$500,paid,crypto
24318,25186,-50,,CARD
24319,9532,$500,paid,Cash
24320,8977,500 USD,PAID,CARD
24321,11245,,,
24322,1686,$500,pending,
24323,10533,-50,pending,crypto
24324,23717,250,,Card
24325,30530,,,Cash
24326,28202,,,CARD
24327,1138,-50,paid,crypto
24328,4322,250,,Cash
24329,13933,250,paid,
24330,20076,250,PAID,Card
24331,22575,250,failed,
24332,6786,100,paid,Card
24333,11353,250,,Card
24334,7407,-50,failed,Card
24335,7913,250,PAID,
24336,27356,$500,,crypto
24337,6692,250,paid,CARD
24338,15576,,pending,Cash
24339,10653,500 USD,,Cash
24340,12685,$500,,Card
24341,30144,500 USD,paid,crypto
24342,11901,-50,PAID,crypto
24343,19642,250,,CARD
24344,16961,,paid,Cash
24345,10926,100,paid,CARD
24346,16320,250,,Transfer
24347,17357,,PAID,CARD
24348,12283,-50,pending,crypto
24349,14780,$500,,Cash
24350,6242,500 USD,pending,
24351,16515,,,
24352,12271,,PAID,crypto
24353,28649,$500,,Card
24354,3866,500 USD,paid,crypto
24355,15337,500 USD,,
24356,30999,,PAID,CARD
24357,25719,250,PAID,
24358,26660,-50,PAID,
24359,11948,,PAID,Card
24360,16571,-50,paid,CARD
24361,2003,,,CARD
24362,29770,-50,,CARD
24363,4328,-50,PAID,Cash
24364,163,500 USD,PAID,
24365,19820,100,,
24366,26694,,failed,crypto
24367,8166,-50,pending,
24368,27386,,,
24369,9838,,failed,Card
24370,3342,,paid,crypto
24371,15621,,paid,Transfer
24372,6749,500 USD,pending,CARD
24373,30839,,failed,crypto
24374,17996,250,PAID,Cash
24375,26807,100,PAID,
24376,16347,-50,pending,crypto
24377,17411,-50,paid,CARD
24378,23325,250,pending,CARD
24379,4286,250,,Cash
24380,18715,250,failed,Card
24381,10239,250,paid,
24382,23368,100,,Transfer
24383,17518,-50,,Cash
24384,17176,-50,pending,Transfer
24385,8590,,,CARD
24386,8377,$500,PAID,CARD
24387,23198,250,paid,Card
24388,28048,-50,,CARD
24389,16092,$500,pending,Card
24390,25539,-50,,
24391,16140,$500,pending,
24392,29399,250,,crypto
24393,30261,100,pending,Transfer
24394,2061,250,,Cash
24395,2918,100,failed,Card
24396,4873,500 USD,,Cash
24397,24450,100,PAID,crypto
24398,31260,$500,failed,Card
24399,26979,,failed,Transfer
24400,10742,250,,crypto
24401,11695,,failed,CARD
24402,3073,500 USD,,
24403,23945,,failed,CARD
24404,6690,250,,Cash
24405,23171,500 USD,pending,crypto
24406,24210,500 USD,paid,
24407,14130,250,paid,
24408,12706,-50,failed,Cash
24409,12771,,pending,crypto
24410,23284,,,Card
24411,31280,100,,
24412,14004,-50,paid,Card
24413,19984,100,,
24414,15737,500 USD,failed,CARD
24415,7645,$500,PAID,Card
24416,31373,,PAID,Card
24417,9039,500 USD,paid,crypto
24418,9754,500 USD,pending,crypto
24419,21247,,paid,Transfer
24420,31232,-50,pending,Card
24421,29975,100,PAID,Card
24422,8162,500 USD,pending,Cash
24423,9777,,failed,
24424,2,-50,paid,
24425,9361,,failed,CARD
24426,20229,$500,failed,Cash
24427,16205,$500,,Cash
24428,7899,-50,pending,crypto
24429,19498,250,,Cash
24430,17163,-50,,CARD
24431,27759,,failed,crypto
24432,15420,,paid,Cash
24433,24980,500 USD,failed,Cash
24434,17066,,,Transfer
24435,23865,-50,failed,Card
24436,3383,-50,failed,Card
24437,30257,,,crypto
24438,10197,$500,,
24439,23025,500 USD,failed,CARD
24440,15864,250,,Cash
24441,28930,-50,paid,CARD
24442,11142,500 USD,,Cash
24443,23973,500 USD,failed,CARD
24444,20364,,failed,
24445,17623,500 USD,PAID,
24446,30738,500 USD,PAID,
24447,18042,-50,,Transfer
24448,1781,,failed,Card
24449,11707,250,paid,Card
24450,17962,500 USD,failed,CARD
24451,26343,,paid,Card
24452,27593,,,Transfer
24453,11395,250,,crypto
24454,28721,,,CARD
24455,8707,100,PAID,Card
24456,17714,-50,pending,
24457,15150,500 USD,failed,Transfer
24458,10559,$500,,Cash
24459,17494,250,failed,Card
24460,5365,500 USD,pending,Cash
24461,31396,-50,,
24462,7619,250,failed,Cash
24463,18789,250,paid,Cash
24464,16960,-50,,Card
24465,10020,,,crypto
24466,30072,500 USD,pending,Cash
24467,1168,,pending,CARD
24468,3363,100,PAID,Cash
24469,1023,100,PAID,Card
24470,21460,500 USD,,crypto
24471,26270,100,paid,Cash
24472,9679,$500,pending,Transfer
24473,18158,$500,,crypto
24474,20655,100,failed,Card
24475,9317,-50,,Cash
24476,26761,500 USD,failed,CARD
24477,29428,500 USD,pending,Transfer
24478,24226,100,PAID,crypto
24479,11721,250,failed,CARD
24480,22290,,,crypto
24481,8541,,failed,crypto
24482,16302,-50,paid,
24483,23273,100,,Card
24484,24305,100,PAID,crypto
24485,14305,$500,paid,Cash
24486,16120,$500,pending,crypto
24487,6729,$500,PAID,
24488,29452,500 USD,failed,crypto
24489,7419,500 USD,,Card
24490,25228,250,PAID,Cash
24491,6157,500 USD,,CARD
24492,17612,250,failed,
24493,8219,100,,Transfer
24494,9794,$500,PAID,Cash
24495,2326,500 USD,paid,Transfer
24496,26819,250,paid,Card
24497,3097,$500,failed,
24498,8307,,failed,crypto
24499,4296,500 USD,failed,Transfer
24500,10641,-50,,Cash
24501,31004,,,Transfer
24502,23473,500 USD,PAID,crypto
24503,13696,-50,,Cash
24504,1131,500 USD,PAID,Cash
24505,522,100,,Cash
24506,12064,100,failed,crypto
24507,22072,-50,PAID,
24508,23845,,paid,Transfer
24509,7848,$500,pending,CARD
24510,13471,$500,pending,Cash
24511,4415,100,,Card
24512,5009,100,,Card
24513,12764,,paid,
24514,17382,$500,paid,Card
24515,16539,-50,pending,Cash
24516,12411,-50,PAID,Card
24517,26984,-50,pending,crypto
24518,14180,100,pending,Transfer
24519,11761,$500,paid,
24520,2302,,paid,Card
24521,19775,500 USD,pending,
24522,8006,250,paid,crypto
24523,14398,100,failed,CARD
24524,28194,-50,pending,crypto
24525,31727,$500,,CARD
24526,23522,250,pending,Transfer
24527,10655,$500,pending,Cash
24528,4298,$500,paid,Transfer
24529,9040,$500,pending,crypto
24530,29383,250,,CARD
24531,29115,100,PAID,crypto
24532,29079,,pending,Transfer
24533,6511,250,pending,Transfer
24534,11255,$500,paid,
24535,10330,,pending,Cash
24536,29732,,pending,Cash
24537,25119,250,paid,crypto
24538,30808,-50,failed,crypto
24539,4233,$500,,CARD
24540,1250,,pending,Card
24541,30501,,failed,Cash
24542,19299,100,,Transfer
24543,30598,,failed,Cash
24544,10702,500 USD,PAID,
24545,6246,-50,failed,Card
24546,3295,500 USD,pending,Card
24547,28716,250,PAID,CARD
24548,22811,500 USD,pending,crypto
24549,10353,250,paid,Transfer
24550,26111,100,,Card
24551,17481,-50,PAID,crypto
24552,2971,100,pending,
24553,31712,500 USD,paid,
24554,12504,500 USD,paid,Cash
24555,26758,-50,,Transfer
24556,18779,-50,PAID,CARD
24557,13702,500 USD,,
24558,3094,$500,paid,Transfer
24559,20360,-50,,Card
24560,10830,500 USD,pending,Transfer
24561,22217,100,pending,
24562,10372,,pending,CARD
24563,23716,-50,pending,CARD
24564,6116,500 USD,pending,Card
24565,28691,100,,Transfer
24566,30913,,pending,Transfer
24567,22737,,failed,crypto
24568,14225,$500,paid,Transfer
24569,25299,100,paid,CARD
24570,14794,-50,pending,Card
24571,4460,$500,,Transfer
24572,29530,100,pending,Card
24573,16273,-50,pending,CARD
24574,23324,$500,,Cash
24575,7731,100,,CARD
24576,4374,100,paid,Transfer
24577,5493,100,paid,Card
24578,25204,-50,,Cash
24579,10366,250,,
24580,30916,$500,,Cash
24581,194,,,CARD
24582,16858,$500,,crypto
24583,345,500 USD,PAID,Cash
24584,26019,250,pending,CARD
24585,11048,250,pending,Transfer
24586,2836,-50,failed,Cash
24587,24062,250,,crypto
24588,22484,-50,,Card
24589,28207,100,paid,CARD
24590,7415,100,paid,Transfer
24591,3729,100,,Card
24592,23829,250,,
24593,2023,,paid,CARD
24594,18273,500 USD,paid,Card
24595,10491,$500,,
24596,19718,-50,pending,
24597,24560,$500,,CARD
24598,5814,,failed,crypto
24599,4117,,pending,Cash
24600,5375,-50,,Transfer
24601,12900,$500,failed,
24602,15076,100,failed,Transfer
24603,9065,$500,,Card
24604,4848,,PAID,Card
24605,10761,250,,CARD
24606,18848,,pending,crypto
24607,16429,250,PAID,Cash
24608,19240,250,,CARD
24609,3988,250,PAID,crypto
24610,15562,100,pending,CARD
24611,14338,500 USD,failed,
24612,16684,100,,crypto
24613,10199,250,pending,crypto
24614,10967,250,,CARD
24615,23363,$500,failed,CARD
24616,2278,$500,,CARD
24617,29497,-50,,CARD
24618,15959,250,,Cash
24619,29908,100,,CARD
24620,224,250,PAID,Cash
24621,11847,500 USD,PAID,Transfer
24622,10207,250,pending,crypto
24623,4895,,paid,
24624,21861,100,PAID,Transfer
24625,1472,100,PAID,crypto
24626,16542,500 USD,,CARD
24627,5686,250,PAID,Card
24628,21651,$500,,Card
24629,25600,-50,pending,Cash
24630,1553,,PAID,
24631,3803,250,PAID,CARD
24632,21610,250,paid,CARD
24633,5686,500 USD,,Card
24634,1768,500 USD,,Transfer
24635,10662,-50,,crypto
24636,10927,100,,Card
24637,18071,,pending,
24638,10796,$500,paid,Cash
24639,19579,100,,CARD
24640,11982,500 USD,,Cash
24641,15344,$500,,Cash
24642,10302,100,,crypto
24643,7309,$500,,Transfer
24644,6197,$500,PAID,CARD
24645,9225,$500,PAID,Cash
24646,25897,100,paid,crypto
24647,10029,500 USD,pending,crypto
24648,14373,,paid,Cash
24649,7911,500 USD,,crypto
24650,21592,500 USD,PAID,Transfer
24651,26075,-50,paid,CARD
24652,5546,,,Card
24653,19817,-50,,
24654,26874,100,PAID,CARD
24655,16587,,failed,
24656,12280,500 USD,failed,CARD
24657,27133,,PAID,crypto
24658,26667,250,PAID,
24659,1742,100,failed,
24660,1851,-50,,Transfer
24661,18499,100,paid,
24662,4314,-50,,crypto
24663,12060,100,paid,Card
24664,12599,100,,crypto
24665,12468,,paid,Card
24666,29042,100,PAID,
24667,16719,$500,paid,
24668,21971,250,failed,crypto
24669,11139,100,PAID,Transfer
24670,13242,500 USD,paid,CARD
24671,30267,500 USD,pending,CARD
24672,6867,500 USD,pending,crypto
24673,4965,-50,failed,CARD
24674,15584,100,,
24675,17141,$500,PAID,Cash
24676,10449,100,,CARD
24677,10216,500 USD,,
24678,5257,,failed,Transfer
24679,5844,,paid,Cash
24680,22134,-50,,CARD
24681,26146,500 USD,PAID,
24682,24794,$500,,Cash
24683,28035,100,failed,Card
24684,9948,100,failed,Card
24685,19363,250,paid,Transfer
24686,9095,500 USD,failed,Transfer
24687,27850,,PAID,
24688,13875,$500,PAID,Transfer
24689,31981,100,pending,Transfer
24690,3780,-50,,Card
24691,30599,$500,,
24692,2427,500 USD,,Card
24693,8020,100,failed,Card
24694,24754,500 USD,paid,crypto
24695,27024,100,failed,
24696,8424,250,,Card
24697,22095,100,failed,Card
24698,28179,500 USD,paid,Cash
24699,5161,250,PAID,Transfer
24700,31370,500 USD,,crypto
24701,14598,$500,PAID,
24702,11950,500 USD,,Card
24703,26710,-50,paid,Card
24704,19838,-50,PAID,Transfer
24705,19312,250,failed,Card
24706,15374,500 USD,paid,Cash
24707,7394,500 USD,PAID,CARD
24708,6377,250,failed,Transfer
24709,22126,250,failed,Card
24710,7032,250,PAID,CARD
24711,11873,100,PAID,CARD
24712,14402,500 USD,,
24713,22155,,failed,crypto
24714,6216,100,pending,CARD
24715,12038,,pending,crypto
24716,6626,250,PAID,Card
24717,5179,250,pending,Transfer
24718,14299,100,,crypto
24719,16969,,,
24720,3853,,paid,Transfer
24721,31349,500 USD,pending,Card
24722,30255,500 USD,pending,
24723,12057,-50,failed,Card
24724,24735,250,PAID,
24725,2015,,,Cash
24726,28642,500 USD,PAID,Cash
24727,28610,$500,failed,Card
24728,27103,-50,paid,CARD
24729,4468,-50,,
24730,6392,-50,,
24731,8925,$500,failed,Cash
24732,25288,100,failed,Card
24733,16572,500 USD,failed,crypto
24734,17866,,,crypto
24735,23537,250,pending,CARD
24736,29759,-50,pending,Card
24737,24941,500 USD,,
24738,19062,-50,paid,CARD
24739,20419,250,pending,Cash
24740,4281,$500,pending,Cash
24741,1734,-50,pending,Card
24742,4831,-50,,Card
24743,26329,,failed,
24744,28938,250,pending,Transfer
24745,8091,500 USD,paid,Card
24746,17897,100,,Cash
24747,14337,-50,pending,Card
24748,8378,$500,pending,crypto
24749,22890,$500,,Transfer
24750,29994,500 USD,PAID,Transfer
24751,18661,-50,,CARD
24752,14623,100,paid,crypto
24753,18374,250,paid,
24754,12020,,failed,Card
24755,15170,500 USD,PAID,Cash
24756,28118,$500,pending,crypto
24757,782,-50,failed,CARD
24758,6518,$500,,crypto
24759,4039,-50,,CARD
24760,18967,500 USD,pending,Card
24761,1029,-50,failed,Cash
24762,1274,250,paid,
24763,12346,500 USD,,Card
24764,31078,250,PAID,CARD
24765,4790,,,Card
24766,17561,500 USD,failed,
24767,26295,500 USD,,
24768,7458,100,pending,
24769,16911,100,pending,
24770,10087,,,Card
24771,19420,,paid,Cash
24772,3640,$500,,Cash
24773,5207,500 USD,,CARD
24774,14169,100,failed,Cash
24775,4961,$500,failed,
24776,27342,-50,paid,Transfer
24777,26283,-50,,Card
24778,27851,500 USD,PAID,
24779,24741,100,,Transfer
24780,673,250,pending,CARD
24781,15303,500 USD,paid,CARD
24782,17910,100,paid,crypto
24783,22998,250,paid,Cash
24784,22114,$500,,crypto
24785,1850,-50,PAID,Transfer
24786,26354,250,pending,crypto
24787,13654,$500,PAID,Transfer
24788,9805,250,pending,crypto
24789,18444,-50,,Transfer
24790,21556,500 USD,,CARD
24791,24039,250,paid,Transfer
24792,17445,100,,crypto
24793,17200,250,failed,
24794,17348,,failed,Transfer
24795,551,$500,pending,
24796,7421,,,
24797,21342,-50,,crypto
24798,5612,250,failed,Card
24799,7490,100,,CARD
24800,14137,100,PAID,Cash
24801,12089,100,PAID,Card
24802,16353,500 USD,,
24803,31848,100,,crypto
24804,20763,500 USD,failed,Card
24805,1467,$500,pending,Card
24806,11216,$500,pending,
24807,997,,PAID,Transfer
24808,16394,250,,crypto
24809,23075,,failed,
24810,13525,500 USD,paid,crypto
24811,19146,,pending,
24812,20442,500 USD,pending,
24813,31771,,failed,crypto
24814,7389,$500,failed,CARD
24815,20857,100,pending,Cash
24816,2374,500 USD,failed,Card
24817,28602,100,pending,Transfer
24818,27775,250,,Cash
24819,17601,500 USD,PAID,CARD
24820,5137,,,Card
24821,31110,500 USD,failed,Transfer
24822,7417,500 USD,failed,Card
24823,14445,-50,paid,crypto
24824,2563,$500,,Cash
24825,8298,250,pending,Transfer
24826,10730,100,PAID,
24827,2836,250,PAID,Card
24828,25554,250,PAID,Card
24829,4995,250,,Card
24830,4487,100,paid,crypto
24831,4480,-50,paid,CARD
24832,4093,,,Cash
24833,8658,500 USD,,Cash
24834,3452,500 USD,pending,crypto
24835,27628,,paid,CARD
24836,16316,-50,,Card
24837,23393,100,,crypto
24838,9598,500 USD,failed,crypto
24839,3280,500 USD,,
24840,13779,500 USD,pending,Cash
24841,31898,-50,pending,Card
24842,18199,250,failed,Cash
24843,293,500 USD,failed,Card
24844,6301,500 USD,pending,Transfer
24845,27804,100,paid,Transfer
24846,30144,100,pending,
24847,11099,$500,,Transfer
24848,28283,500 USD,pending,Card
24849,294,-50,PAID,Card
24850,29160,$500,,
24851,24787,500 USD,failed,CARD
24852,9941,$500,PAID,Card
24853,9405,-50,pending,Transfer
24854,20738,,paid,Card
24855,24565,100,paid,Transfer
24856,7623,500 USD,,crypto
24857,18578,$500,pending,
24858,21930,,failed,CARD
24859,1038,250,paid,Transfer
24860,21662,500 USD,,CARD
24861,20789,-50,,
24862,31804,$500,failed,Card
24863,1174,100,PAID,Transfer
24864,26,,pending,
24865,12060,250,pending,CARD
24866,14679,$500,paid,Cash
24867,22092,250,pending,Cash
24868,3924,,PAID,crypto
24869,12706,500 USD,paid,Card
24870,7725,-50,pending,Card
24871,17684,500 USD,,crypto
24872,30925,500 USD,,
24873,18140,100,,Card
24874,29335,$500,PAID,
24875,28287,500 USD,PAID,Transfer
24876,28085,100,paid,Card
24877,19229,250,paid,Cash
24878,30535,-50,paid,Transfer
24879,28113,,paid,
24880,26654,250,,CARD
24881,30626,,failed,crypto
24882,12949,-50,,crypto
24883,24025,100,,Transfer
24884,21906,,paid,CARD
24885,26258,,,
24886,16660,$500,failed,Transfer
24887,5902,-50,pending,crypto
24888,30134,,,Cash
24889,12870,250,,Cash
24890,22027,,failed,Transfer
24891,1187,-50,paid,Cash
24892,27125,,failed,Card
24893,2523,500 USD,failed,CARD
24894,4013,250,pending,crypto
24895,23916,250,failed,CARD
24896,16304,$500,failed,crypto
24897,21376,$500,PAID,Card
24898,24005,$500,,Card
24899,30150,-50,PAID,Cash
24900,266,250,pending,Cash
24901,8282,$500,,
24902,23205,250,paid,crypto
24903,19559,$500,failed,crypto
24904,10302,250,pending,crypto
24905,23777,-50,paid,Cash
24906,19999,$500,pending,Card
24907,18059,,,Transfer
24908,29563,-50,paid,Cash
24909,7243,-50,pending,CARD
24910,20835,-50,pending,Transfer
24911,14332,$500,paid,Cash
24912,6342,250,PAID,Transfer
24913,13028,250,pending,
24914,16906,500 USD,failed,Card
24915,17508,100,failed,Transfer
24916,23454,,pending,Card
24917,22875,500 USD,pending,
24918,22028,-50,failed,CARD
24919,10810,,pending,crypto
24920,18397,100,,crypto
24921,2666,100,failed,
24922,13402,250,paid,crypto
24923,28241,250,paid,crypto
24924,15754,500 USD,paid,Transfer
24925,5770,100,PAID,
24926,30584,100,pending,Card
24927,1372,,,crypto
24928,14181,500 USD,pending,
24929,15117,500 USD,failed,Transfer
24930,19870,$500,,crypto
24931,31910,100,failed,crypto
24932,12353,,failed,CARD
24933,17636,$500,,CARD
24934,13721,250,,Card
24935,17648,100,,Cash
24936,7514,-50,,
24937,14315,500 USD,paid,Transfer
24938,8191,$500,failed,Transfer
24939,3927,$500,failed,Cash
24940,4968,250,,crypto
24941,28876,100,PAID,Card
24942,4923,$500,failed,Transfer
24943,24177,$500,pending,Card
24944,9682,,pending,crypto
24945,12034,250,,Cash
24946,20368,$500,PAID,
24947,11965,250,PAID,CARD
24948,20155,100,,CARD
24949,19901,,paid,CARD
24950,12550,500 USD,paid,
24951,24789,$500,,CARD
24952,9694,,failed,crypto
24953,13114,500 USD,pending,crypto
24954,1987,100,,
24955,12466,-50,,Transfer
24956,26844,500 USD,pending,CARD
24957,14522,100,PAID,
24958,15565,250,pending,CARD
24959,14426,,,Transfer
24960,20343,-50,failed,CARD
24961,26692,500 USD,,Cash
