review_id,customer_id,product_id,rating,review_text
11459,10682,308,8.0,
11460,2594,437,0.0,
11461,1959,306,4.0,Great product
11462,6949,1966,3.0,Lorem ipsum
11463,916,988,8.0,Lorem ipsum
11464,1029,1062,,Great product
11465,10880,1741,4.0,Bad
11466,10358,1320,5.0,
11467,2305,1296,8.0,Bad
11468,7302,1420,3.0,
11469,8458,129,,
11470,414,155,5.0,Great product
11471,3526,590,2.0,Lorem ipsum
11472,647,750,5.0,
11473,6160,11,2.0,Bad
11474,10011,1925,1.0,Lorem ipsum
11475,1452,1395,0.0,Bad
11476,10840,2197,4.0,
11477,10052,346,3.0,Lorem ipsum
11478,10342,882,2.0,
11479,10960,1187,8.0,
11480,10692,2066,0.0,Lorem ipsum
11481,10234,1810,4.0,
11482,3714,1283,2.0,
11483,7213,1837,5.0,Lorem ipsum
11484,3862,1008,8.0,Great product
11485,3569,385,3.0,
11486,3750,947,0.0,Great product
11487,2011,1761,1.0,
11488,3310,2016,0.0,Lorem ipsum
11489,9026,935,5.0,
11490,6784,541,5.0,Bad
11491,981,500,0.0,Lorem ipsum
11492,5602,2177,5.0,
11493,3460,1879,2.0,
11494,8466,422,3.0,Great product
11495,1275,2187,4.0,Bad
11496,9652,1412,,
11497,10870,203,,Bad
11498,6654,1523,8.0,Bad
11499,9512,488,0.0,
11500,3226,1371,0.0,Great product
11501,4535,6,1.0,
11502,4810,2168,1.0,
11503,4626,139,0.0,Bad
11504,764,599,3.0,
11505,4122,639,,
11506,4943,1636,5.0,Lorem ipsum
11507,8589,1603,0.0,Bad
11508,6717,1001,2.0,Bad
11509,8740,164,1.0,
11510,9934,332,4.0,Bad
11511,8974,85,3.0,
11512,3581,167,5.0,Bad
11513,7313,843,,
11514,999,344,5.0,Lorem ipsum
11515,3193,1610,1.0,
11516,4814,356,5.0,
11517,5600,2192,,
11518,6794,1315,0.0,Lorem ipsum
11519,7581,411,,Lorem ipsum
11520,9401,1354,4.0,Great product
11521,776,842,2.0,Lorem ipsum
11522,7551,917,0.0,
11523,9432,893,2.0,Bad
11524,10085,561,5.0,
11525,5119,703,,Great product
11526,4704,1053,3.0,Bad
11527,3159,1047,5.0,
11528,4284,1640,0.0,Great product
11529,7953,1863,8.0,
11530,4284,364,4.0,Bad
11531,10687,1463,3.0,
11532,68,1733,5.0,Great product
11533,9334,1966,3.0,Lorem ipsum
11534,10615,1853,4.0,Lorem ipsum
11535,1725,923,,Lorem ipsum
11536,914,193,8.0,Lorem ipsum
11537,8518,1257,2.0,Bad
11538,9108,1068,0.0,
11539,3460,1375,5.0,Great product
11540,2622,1388,8.0,
11541,5108,90,5.0,Great product
11542,641,1282,1.0,
11543,1589,887,3.0,
11544,3741,697,2.0,Bad
11545,1388,1343,1.0,
11546,7431,227,,Great product
11547,10958,1610,4.0,Lorem ipsum
11548,4077,1270,0.0,Great product
11549,6461,783,,Lorem ipsum
11550,182,618,3.0,Great product
11551,7876,1578,2.0,Lorem ipsum
11552,3923,1206,0.0,Great product
11553,560,1695,4.0,Great product
11554,10312,947,1.0,Lorem ipsum
11555,10238,1858,3.0,
11556,899,1299,3.0,Lorem ipsum
11557,10642,1907,0.0,Lorem ipsum
11558,5780,711,5.0,
11559,3573,351,2.0,Lorem ipsum
11560,634,671,0.0,Lorem ipsum
11561,713,1451,3.0,Lorem ipsum
11562,4584,428,0.0,
11563,6470,2128,1.0,Bad
11564,1657,1167,2.0,Bad
11565,1548,1049,4.0,Great product
11566,6248,656,,Lorem ipsum
11567,6493,44,0.0,Great product
11568,1067,2009,1.0,
11569,7003,525,0.0,Lorem ipsum
11570,6455,777,,
11571,5403,1379,3.0,Lorem ipsum
11572,9977,921,3.0,Great product
11573,9674,80,2.0,
11574,921,1870,5.0,Bad
11575,1544,684,2.0,
11576,4896,2136,0.0,
11577,5072,27,4.0,Bad
11578,7447,560,,Bad
11579,4648,1394,3.0,Great product
11580,2054,2134,2.0,
11581,6773,1991,,Great product
11582,5674,1029,,
11583,9223,1610,3.0,Bad
11584,10058,1149,2.0,Bad
11585,7991,2078,3.0,Lorem ipsum
11586,8186,1316,1.0,Great product
11587,7264,470,8.0,
11588,7566,937,4.0,
11589,9074,203,1.0,
11590,9061,1836,0.0,Lorem ipsum
11591,2531,1309,8.0,Great product
11592,6812,2137,2.0,Great product
11593,3592,1389,8.0,Lorem ipsum
11594,6395,1751,3.0,
11595,1908,1647,0.0,Lorem ipsum
11596,1114,2144,4.0,
11597,10047,29,0.0,Bad
11598,4352,1791,1.0,Great product
11599,6218,1392,8.0,Great product
11600,7799,1550,1.0,Great product
11601,10643,1215,,
11602,10334,1952,1.0,
11603,10039,1176,5.0,Great product
11604,2908,350,0.0,
11605,9847,1073,5.0,
11606,3041,792,,
11607,1000,1967,8.0,
11608,3353,285,,Great product
11609,291,1372,4.0,
11610,8994,1648,,Great product
11611,1080,1143,2.0,Bad
11612,9738,83,2.0,
11613,10689,92,8.0,Great product
11614,10231,1447,8.0,Great product
11615,8443,1,1.0,
11616,10275,66,2.0,Bad
11617,4230,682,4.0,Great product
11618,6658,1821,0.0,
11619,1019,2020,3.0,Lorem ipsum
11620,3673,638,5.0,
11621,2567,1931,5.0,
11622,1357,1624,4.0,Great product
11623,8426,1259,8.0,Lorem ipsum
11624,949,1115,3.0,Bad
11625,6214,52,0.0,Lorem ipsum
11626,4558,321,5.0,Lorem ipsum
11627,9944,1939,1.0,Great product
11628,10930,335,4.0,
11629,6525,1609,8.0,
11630,2690,2087,2.0,Lorem ipsum
11631,5423,1523,1.0,
11632,5704,1221,0.0,Lorem ipsum
11633,8133,587,1.0,Bad
11634,10573,1797,8.0,
11635,535,451,2.0,Lorem ipsum
11636,2233,836,3.0,Lorem ipsum
11637,679,1372,0.0,
11638,6831,956,0.0,Lorem ipsum
11639,8343,65,1.0,
11640,9987,2134,,
11641,9692,784,5.0,
11642,3530,1973,5.0,
11643,46,1613,8.0,Lorem ipsum
11644,655,1102,0.0,
11645,1588,276,,
11646,1789,470,,
11647,3651,1117,3.0,Lorem ipsum
11648,8870,2177,4.0,
11649,4335,304,,
11650,587,1276,1.0,Lorem ipsum
11651,7400,2124,2.0,Great product
11652,5498,187,4.0,Bad
11653,1202,2030,4.0,Bad
11654,7289,456,4.0,
11655,40,2080,0.0,Bad
11656,3793,849,8.0,
11657,1980,1088,2.0,Bad
11658,4783,376,2.0,
11659,7244,1942,3.0,Lorem ipsum
11660,7790,578,3.0,Lorem ipsum
11661,6653,1308,0.0,
11662,9285,1016,1.0,
11663,5126,535,,Great product
11664,2534,1099,,
11665,9708,226,0.0,Bad
11666,8422,1776,2.0,Lorem ipsum
11667,4087,1910,1.0,
11668,9852,412,,
11669,7512,1943,4.0,Bad
11670,100,122,1.0,
11671,5063,1441,5.0,Great product
11672,10862,1664,,
11673,5605,979,5.0,
11674,10909,354,2.0,
11675,2714,373,4.0,Great product
11676,2500,740,8.0,Bad
11677,4249,1839,2.0,Bad
11678,1721,434,4.0,Lorem ipsum
11679,7570,1705,3.0,Bad
11680,5167,111,1.0,
11681,78,756,5.0,Great product
11682,4700,957,3.0,
11683,3679,253,1.0,Bad
11684,1106,551,3.0,Great product
11685,113,59,3.0,
11686,4758,1187,3.0,Lorem ipsum
11687,4083,1226,3.0,
11688,50,737,8.0,
11689,7240,830,3.0,Lorem ipsum
11690,1894,1901,0.0,Bad
11691,7255,97,,
11692,5123,524,3.0,Bad
11693,6729,1736,,Bad
11694,1046,1525,8.0,
11695,2091,54,5.0,
11696,7522,2158,3.0,Bad
11697,7882,1034,8.0,Great product
11698,3433,176,4.0,Great product
11699,10548,696,2.0,Lorem ipsum
11700,5489,1546,3.0,
11701,4072,791,2.0,
11702,10415,1549,0.0,
11703,9239,1121,1.0,Lorem ipsum
11704,1983,1162,5.0,Bad
11705,4681,752,0.0,Lorem ipsum
11706,2223,966,1.0,Great product
11707,3848,1097,4.0,
11708,10372,677,,
11709,4738,1138,1.0,Bad
11710,587,1595,5.0,Bad
11711,10543,1877,1.0,Lorem ipsum
11712,10340,596,8.0,
11713,6083,1879,,
11714,8698,1534,1.0,
11715,7239,898,3.0,Bad
11716,7718,933,2.0,Lorem ipsum
11717,2509,1138,0.0,
11718,8034,1530,2.0,Bad
11719,10527,28,,Great product
11720,10051,225,,
11721,9956,1465,4.0,Bad
11722,7601,1830,5.0,
11723,9634,384,2.0,
11724,9538,1621,1.0,
11725,8178,322,5.0,
11726,9344,2007,1.0,
11727,9116,274,,Bad
11728,6481,1044,2.0,
11729,3397,637,3.0,Great product
11730,281,44,0.0,Bad
11731,9005,2012,3.0,Great product
11732,6726,1059,,
11733,6413,1922,3.0,Great product
11734,6673,1000,3.0,
11735,7251,1345,5.0,Bad
11736,7186,1432,3.0,
11737,4263,2043,5.0,Lorem ipsum
11738,1759,654,0.0,
11739,9072,323,3.0,
11740,7128,2126,5.0,
11741,8347,1629,5.0,Bad
11742,6986,940,5.0,Bad
11743,9282,1533,3.0,Bad
11744,7478,177,3.0,Great product
11745,3276,1736,3.0,Bad
11746,3427,776,8.0,Bad
11747,1926,981,4.0,
11748,1438,165,1.0,Great product
11749,5202,1874,,
11750,7813,259,1.0,Great product
11751,10037,982,2.0,Great product
11752,1472,391,8.0,
11753,6320,138,8.0,Lorem ipsum
11754,5841,1776,1.0,
11755,8679,1277,1.0,
11756,10980,925,8.0,Great product
11757,920,1340,0.0,Bad
11758,2697,1719,5.0,Bad
11759,2855,1679,,
11760,9341,396,2.0,Great product
11761,4390,358,3.0,Great product
11762,7933,1284,2.0,Bad
11763,9450,164,3.0,
11764,4021,253,1.0,
11765,722,985,0.0,
11766,2248,1242,1.0,Lorem ipsum
11767,9699,1859,8.0,
11768,10046,1085,3.0,Bad
11769,8474,1786,0.0,
11770,10274,119,2.0,Lorem ipsum
11771,5582,1857,4.0,Lorem ipsum
11772,4650,1373,3.0,Lorem ipsum
11773,4823,881,0.0,
11774,4432,851,8.0,Bad
11775,4286,2021,4.0,Bad
11776,9749,1782,,
11777,2535,992,2.0,Great product
11778,8329,780,3.0,Bad
11779,3174,1749,2.0,
11780,5917,666,0.0,
11781,6417,1394,1.0,
11782,10589,880,0.0,
11783,4308,1783,4.0,Lorem ipsum
11784,8814,1132,8.0,
11785,8299,433,0.0,
11786,5076,2000,0.0,Great product
11787,5204,40,8.0,
11788,8927,1019,5.0,Lorem ipsum
11789,6389,1184,0.0,Great product
11790,6750,2039,4.0,Lorem ipsum
11791,10363,226,0.0,
11792,10335,299,1.0,
11793,10426,1434,1.0,Bad
11794,7018,1770,,
11795,3899,1129,4.0,
11796,6477,1397,,Bad
11797,7611,2095,5.0,
11798,4723,823,3.0,Bad
11799,9649,2082,0.0,
11800,7693,1447,1.0,Great product
11801,4312,1671,8.0,Great product
11802,7288,1191,,Bad
11803,992,740,2.0,
11804,8890,1089,0.0,
11805,3339,238,,
11806,9237,1068,1.0,Great product
11807,8512,630,8.0,Bad
11808,3933,2059,2.0,
11809,720,1972,5.0,
11810,6220,1742,8.0,Lorem ipsum
11811,9987,2081,2.0,
11812,459,1477,2.0,Bad
11813,3834,1386,2.0,
11814,8304,1934,8.0,Bad
11815,7765,1659,1.0,Lorem ipsum
11816,10003,1072,4.0,Lorem ipsum
11817,8104,212,2.0,Great product
11818,4663,54,8.0,
11819,3235,992,4.0,Lorem ipsum
11820,4261,1181,8.0,Lorem ipsum
11821,1855,173,8.0,Lorem ipsum
11822,3642,1455,5.0,Lorem ipsum
11823,5203,1577,4.0,Great product
11824,9626,1240,5.0,Lorem ipsum
11825,8211,1193,,Bad
11826,10796,335,0.0,
11827,201,537,5.0,
11828,5628,704,2.0,Bad
11829,6106,704,4.0,
11830,6205,2027,3.0,
11831,9332,336,4.0,
11832,5725,1682,4.0,Great product
11833,6070,1152,,Bad
11834,9876,371,5.0,Lorem ipsum
11835,5219,57,5.0,Bad
11836,8872,2006,1.0,
11837,8334,1149,8.0,Great product
11838,2250,64,,Great product
11839,8856,1411,0.0,Bad
11840,2300,1778,2.0,Lorem ipsum
11841,8754,1727,2.0,
11842,2774,1262,0.0,
11843,5707,578,0.0,
11844,8144,1431,8.0,
11845,4483,400,,
11846,10737,259,0.0,
11847,7592,873,2.0,Lorem ipsum
11848,5376,1153,2.0,Bad
11849,7348,652,8.0,Lorem ipsum
11850,2021,121,5.0,Lorem ipsum
11851,4170,916,,Bad
11852,6317,309,5.0,Bad
11853,8990,641,8.0,
11854,10192,499,1.0,
11855,3875,1071,4.0,Lorem ipsum
11856,2421,269,,Lorem ipsum
11857,5592,465,5.0,
11858,7113,1286,8.0,Bad
11859,5618,1662,,Lorem ipsum
11860,8346,1706,3.0,Lorem ipsum
11861,6758,367,,
11862,10091,35,,Lorem ipsum
11863,6950,2126,0.0,
11864,7471,519,,Bad
11865,5498,1297,5.0,Great product
11866,2631,1643,4.0,Bad
11867,4610,1274,5.0,Lorem ipsum
11868,7803,789,1.0,Lorem ipsum
11869,369,1046,5.0,Lorem ipsum
11870,6917,1627,4.0,
11871,3624,1676,3.0,
11872,2596,1804,1.0,
11873,7019,1384,3.0,Bad
11874,5771,237,8.0,
11875,1811,1977,8.0,
11876,3852,628,5.0,Bad
11877,6132,1659,4.0,Great product
11878,5331,1800,2.0,Lorem ipsum
11879,1929,941,3.0,
11880,3690,35,1.0,Great product
11881,9330,1088,,Bad
11882,728,428,8.0,
11883,5789,533,0.0,
11884,9898,1471,1.0,Bad
11885,1887,864,0.0,
11886,10966,1055,8.0,
11887,9980,139,2.0,Bad
11888,9135,1436,2.0,Bad
11889,2510,419,4.0,Lorem ipsum
11890,6985,2160,3.0,Great product
11891,611,390,2.0,
11892,1990,764,4.0,
11893,8816,815,8.0,
11894,10873,2183,2.0,Bad
11895,8287,2181,5.0,Great product
11896,2053,2132,0.0,
11897,9388,1396,2.0,
11898,7111,1079,1.0,Great product
11899,3594,377,,
11900,10776,33,3.0,Bad
11901,7061,549,,
11902,850,125,8.0,
11903,10854,2130,3.0,Bad
11904,9034,1008,4.0,
11905,959,2191,1.0,
11906,3512,1210,,
11907,2761,1622,,
11908,7708,1947,5.0,
11909,5193,1032,1.0,
11910,4830,1981,3.0,
11911,10259,2149,3.0,
11912,10841,1760,4.0,Bad
11913,5280,1904,3.0,Great product
11914,3022,1023,4.0,
11915,4008,940,8.0,Great product
11916,31,633,5.0,Lorem ipsum
11917,9574,917,1.0,
11918,7607,1657,3.0,Lorem ipsum
11919,10790,1098,4.0,Lorem ipsum
11920,1109,1154,,Lorem ipsum
11921,4496,363,1.0,Lorem ipsum
11922,1598,1571,1.0,Great product
11923,4209,1728,,
11924,9532,324,4.0,Bad
11925,3847,917,0.0,Bad
11926,1880,1108,0.0,
11927,9282,1491,2.0,
11928,10665,2130,4.0,Bad
11929,8448,505,3.0,Bad
11930,8104,241,5.0,
11931,9666,407,4.0,Great product
11932,6917,409,3.0,
11933,10169,1081,4.0,Great product
11934,9011,834,,
11935,8518,705,8.0,Great product
11936,7215,1197,2.0,
11937,551,1262,8.0,
11938,9179,1769,5.0,Great product
11939,319,2184,1.0,Great product
11940,2651,1743,1.0,
11941,441,1810,1.0,Bad
11942,94,1871,,Bad
11943,7653,488,4.0,
11944,8431,1863,2.0,Bad
11945,9551,1204,2.0,
11946,3905,425,4.0,
11947,2350,691,3.0,
11948,10260,211,8.0,
11949,3672,1766,8.0,Lorem ipsum
11950,8151,1617,8.0,Lorem ipsum
11951,988,417,4.0,Bad
11952,10678,2155,0.0,Lorem ipsum
11953,8682,1561,,Lorem ipsum
11954,6493,2117,3.0,Bad
11955,4828,4,8.0,
11956,1414,1118,5.0,Great product
11957,9929,1549,1.0,
11958,7482,185,0.0,Great product
11959,2580,353,3.0,Lorem ipsum
11960,5346,728,8.0,Lorem ipsum
11961,1807,333,1.0,Great product
11962,3357,1257,0.0,
11963,6208,203,4.0,
11964,6313,2129,5.0,
11965,7411,281,2.0,
11966,3931,1737,1.0,
11967,8891,756,0.0,Bad
11968,10368,1184,2.0,
11969,3922,225,2.0,Great product
11970,9788,1505,5.0,Great product
11971,5720,1396,3.0,Great product
11972,868,720,2.0,Bad
11973,6771,419,,Lorem ipsum
11974,4989,1197,,
11975,10174,1328,0.0,Lorem ipsum
11976,7225,442,4.0,Lorem ipsum
11977,1088,1659,8.0,
11978,5253,630,2.0,
11979,4443,54,3.0,Lorem ipsum
11980,1045,1881,2.0,
11981,9023,807,8.0,Lorem ipsum
11982,3201,933,8.0,
11983,5216,2166,8.0,
11984,10588,1149,4.0,Lorem ipsum
11985,10908,1483,0.0,Bad
11986,1837,825,5.0,Lorem ipsum
11987,2335,1560,1.0,
11988,4235,1473,,Bad
11989,3593,2048,,
11990,9823,543,,Lorem ipsum
11991,6242,224,2.0,
11992,10213,2136,3.0,Bad
11993,863,10,0.0,
11994,7370,1310,4.0,Great product
11995,4194,421,5.0,
11996,6774,189,3.0,
11997,4157,2068,,
11998,46,929,4.0,Bad
11999,10840,7,3.0,Bad
12000,576,839,1.0,Bad
12001,3417,247,3.0,Lorem ipsum
12002,6029,1367,8.0,Lorem ipsum
12003,6615,2197,2.0,Bad
12004,10992,118,3.0,Great product
12005,8024,10,,
12006,2788,291,,Bad
12007,7993,9,8.0,
12008,9238,1076,1.0,Great product
12009,7439,1372,3.0,Lorem ipsum
12010,340,347,8.0,Lorem ipsum
12011,3333,1124,2.0,Lorem ipsum
12012,6665,1958,4.0,Great product
12013,10840,1188,5.0,Lorem ipsum
12014,4446,430,8.0,Bad
12015,9807,583,1.0,Great product
12016,2039,642,5.0,Great product
12017,7143,1422,2.0,Bad
12018,5592,1106,,
12019,10666,1893,,Bad
12020,3572,784,5.0,
12021,2899,432,1.0,Lorem ipsum
12022,5925,1395,2.0,
12023,8177,1829,8.0,Great product
12024,1502,336,8.0,
12025,10680,1456,5.0,Great product
12026,9262,387,2.0,
12027,3195,137,1.0,
12028,264,214,8.0,
12029,514,1452,5.0,Lorem ipsum
12030,7913,1195,4.0,
12031,7165,1600,3.0,
12032,4671,1738,,Great product
12033,2683,1248,8.0,
12034,3775,415,4.0,Bad
12035,1110,208,0.0,Great product
12036,972,1174,1.0,Bad
12037,3155,703,5.0,Bad
12038,429,1109,2.0,Lorem ipsum
12039,3682,1146,1.0,Bad
12040,1633,111,,
12041,7663,520,2.0,Bad
12042,7333,1267,5.0,Lorem ipsum
12043,2919,1782,2.0,
12044,4573,730,8.0,
12045,3420,1731,3.0,Great product
12046,4722,909,0.0,Bad
12047,518,1987,1.0,
12048,6622,483,2.0,
12049,2548,1238,2.0,Lorem ipsum
12050,439,1054,4.0,Lorem ipsum
12051,10676,853,0.0,Great product
12052,10457,1383,8.0,Bad
12053,9774,686,5.0,Lorem ipsum
12054,7099,1751,2.0,
12055,7125,1227,4.0,
12056,9767,388,,
12057,7133,1041,5.0,Lorem ipsum
12058,2791,1218,4.0,Great product
12059,1235,65,,
12060,4101,705,0.0,Bad
12061,1762,437,8.0,
12062,5118,864,3.0,
12063,1720,1339,8.0,
12064,7825,755,1.0,Great product
12065,5821,1346,4.0,
12066,7077,870,0.0,
12067,5666,2166,3.0,
12068,3524,243,,Bad
12069,5518,1207,,Lorem ipsum
12070,9521,1426,4.0,Bad
12071,9574,1419,,Bad
12072,671,785,8.0,Bad
12073,4561,1123,5.0,Great product
12074,6775,1948,8.0,
12075,4548,1727,4.0,
12076,3467,1917,1.0,Bad
12077,4341,284,4.0,Great product
12078,5349,961,,Lorem ipsum
12079,3668,1936,4.0,
12080,4130,1449,2.0,
12081,4397,1647,3.0,Great product
12082,3084,1696,8.0,Bad
12083,9979,1965,1.0,Great product
12084,4698,401,1.0,Bad
12085,8882,924,3.0,
12086,5202,528,1.0,Lorem ipsum
12087,2322,539,,Lorem ipsum
12088,9336,1373,,Bad
12089,3110,1194,0.0,Bad
12090,10374,93,1.0,Great product
12091,4694,1826,1.0,
12092,8011,1089,0.0,
12093,6463,620,3.0,Lorem ipsum
12094,7639,409,2.0,Bad
12095,5253,2060,,Great product
12096,7200,1139,5.0,Lorem ipsum
12097,2927,686,0.0,Lorem ipsum
12098,6062,1778,2.0,Great product
12099,2358,1384,8.0,Bad
12100,4321,319,3.0,
12101,5462,1421,5.0,Great product
12102,6085,451,8.0,
12103,10210,2152,8.0,
12104,5365,875,0.0,Great product
12105,57,1508,3.0,
12106,384,1774,8.0,
12107,2164,184,0.0,Great product
12108,9981,720,5.0,Bad
12109,6999,1628,1.0,Lorem ipsum
12110,9926,2017,8.0,
12111,7256,796,,Lorem ipsum
12112,8228,418,4.0,
12113,3957,1240,1.0,Lorem ipsum
12114,671,2031,5.0,
12115,763,1470,3.0,Bad
12116,3311,1742,8.0,Great product
12117,2060,1110,,Great product
12118,5400,627,4.0,Bad
12119,8272,2178,4.0,
12120,9658,1006,2.0,
12121,2012,176,3.0,Lorem ipsum
12122,4938,1459,4.0,Bad
12123,4624,1933,,Bad
12124,6843,1300,2.0,
12125,817,1424,,
12126,10124,668,5.0,Great product
12127,9050,220,4.0,Lorem ipsum
12128,5994,1390,4.0,Lorem ipsum
12129,1737,993,0.0,
12130,3374,889,3.0,Bad
12131,1355,1133,8.0,Lorem ipsum
12132,1683,1386,2.0,Great product
12133,8474,257,2.0,Bad
12134,9202,700,5.0,
12135,10271,1762,4.0,Bad
12136,588,1984,1.0,Bad
12137,8038,550,1.0,Great product
12138,807,790,2.0,Great product
12139,8000,842,4.0,Lorem ipsum
12140,10540,1850,,
12141,5200,904,4.0,
12142,2195,323,,Bad
12143,8789,1059,,
12144,10056,1746,3.0,
12145,7830,511,5.0,Lorem ipsum
12146,9914,2111,,Great product
12147,6988,997,8.0,Great product
12148,10747,807,2.0,Bad
12149,7456,113,2.0,Great product
12150,9235,1503,,Lorem ipsum
12151,4953,1787,,Lorem ipsum
12152,10405,290,1.0,Bad
12153,5312,1137,5.0,
12154,7901,2043,1.0,Bad
12155,4965,137,1.0,
12156,3168,204,,
12157,7793,1647,1.0,
12158,8745,2192,8.0,Bad
12159,8402,667,,
12160,2596,255,2.0,
12161,9082,1768,,
12162,5704,1380,4.0,Great product
12163,3430,1046,5.0,Bad
12164,484,1649,1.0,Bad
12165,4884,477,2.0,
12166,456,793,5.0,Lorem ipsum
12167,2407,1507,0.0,
12168,189,1825,,Bad
12169,8933,168,0.0,Great product
12170,5933,1063,1.0,Great product
12171,6391,1162,0.0,Bad
12172,6547,1536,5.0,Great product
12173,4746,1609,2.0,Bad
12174,9281,1007,,Lorem ipsum
12175,3550,1722,,Lorem ipsum
12176,9272,1817,0.0,Bad
12177,1868,1647,5.0,Lorem ipsum
12178,2496,1053,5.0,Great product
12179,220,1695,2.0,
12180,6242,793,0.0,
12181,7209,970,8.0,
12182,3186,294,5.0,Great product
12183,4893,1798,,
12184,8783,1439,,Great product
12185,7365,1453,2.0,Bad
12186,8111,1368,8.0,Lorem ipsum
12187,3273,95,4.0,
12188,9237,1834,,Great product
12189,4025,416,1.0,
12190,10544,353,0.0,Great product
12191,2642,1022,8.0,
12192,2447,1294,2.0,
12193,2561,1133,8.0,
12194,1513,1286,3.0,
12195,469,322,3.0,Lorem ipsum
12196,3896,270,3.0,
12197,9316,2186,0.0,Great product
12198,1552,591,3.0,
12199,2697,1744,0.0,Great product
12200,296,259,3.0,
12201,9704,121,1.0,Great product
12202,9258,348,1.0,
12203,1964,1345,2.0,
12204,9695,978,8.0,
12205,2220,2125,,Great product
12206,7505,286,2.0,Great product
12207,2657,1692,0.0,Great product
12208,10992,1062,0.0,
12209,2627,1738,4.0,
12210,4740,101,0.0,Great product
12211,5185,372,4.0,
12212,6042,1741,0.0,
12213,2206,1203,8.0,Lorem ipsum
12214,905,173,8.0,
12215,10955,1965,3.0,
12216,2548,1898,,Great product
12217,7819,30,5.0,Lorem ipsum
12218,9361,1939,5.0,Lorem ipsum
12219,9236,1068,5.0,Great product
12220,6628,1966,2.0,
12221,9802,484,2.0,
12222,4336,1754,8.0,Great product
12223,1674,2005,5.0,Lorem ipsum
12224,1070,115,0.0,Great product
12225,2082,756,0.0,Lorem ipsum
12226,6048,1447,3.0,Bad
12227,7465,1520,5.0,Great product
12228,10248,1845,0.0,Bad
12229,10946,348,,Lorem ipsum
12230,6676,457,8.0,Bad
12231,9724,2027,5.0,Great product
12232,10536,1792,2.0,
12233,9439,98,1.0,Great product
12234,7975,1568,4.0,Lorem ipsum
12235,10969,1534,1.0,
12236,8481,1116,4.0,Lorem ipsum
12237,7242,2092,2.0,Lorem ipsum
12238,4471,1998,4.0,Great product
12239,3948,473,4.0,
12240,9308,716,5.0,Lorem ipsum
12241,9186,103,1.0,Great product
12242,1407,218,0.0,
12243,8822,1247,2.0,
12244,687,1023,1.0,Bad
12245,2172,754,8.0,Bad
12246,2885,865,2.0,Lorem ipsum
12247,9973,993,1.0,
12248,4799,202,5.0,Great product
12249,4733,217,0.0,
12250,10948,2011,0.0,Lorem ipsum
12251,9421,1787,0.0,
12252,69,1187,2.0,
12253,4435,506,8.0,
12254,10008,2143,4.0,Lorem ipsum
12255,121,1889,2.0,Bad
12256,9337,169,3.0,Bad
12257,9157,64,0.0,
12258,7928,1040,3.0,
12259,1464,229,5.0,Bad
12260,9548,2144,0.0,Bad
12261,6290,1629,2.0,
12262,7365,1372,5.0,Bad
12263,370,740,4.0,
12264,4153,848,0.0,Lorem ipsum
12265,3278,3,,
12266,10592,91,0.0,Great product
12267,8486,181,2.0,
12268,2052,1060,0.0,Lorem ipsum
12269,205,1247,4.0,Bad
12270,4940,1614,0.0,Lorem ipsum
12271,9770,46,5.0,Great product
12272,7547,1094,0.0,Great product
12273,1020,815,8.0,
12274,4134,1421,3.0,Lorem ipsum
12275,9168,1247,,
12276,4447,1172,3.0,Lorem ipsum
12277,6803,431,0.0,
12278,427,1316,4.0,Great product
12279,5429,1738,3.0,Great product
12280,847,1651,5.0,Bad
12281,325,759,2.0,Great product
12282,7390,131,2.0,
12283,2254,1808,8.0,Bad
12284,2243,1831,5.0,Great product
12285,202,854,5.0,Lorem ipsum
12286,7603,1017,4.0,Great product
12287,5599,717,1.0,Great product
12288,10310,60,3.0,Bad
12289,8228,939,3.0,
12290,903,1202,8.0,Lorem ipsum
12291,9122,537,,Great product
12292,2433,993,2.0,Great product
12293,6357,403,5.0,
12294,10803,600,5.0,Lorem ipsum
12295,7854,2041,,Great product
12296,10986,922,3.0,Lorem ipsum
12297,1719,16,8.0,
12298,574,1228,3.0,
12299,812,1899,1.0,Great product
12300,1727,2177,,
12301,8680,2028,1.0,Great product
12302,8184,665,3.0,Bad
12303,4964,969,,Lorem ipsum
12304,6889,1356,3.0,Great product
12305,3010,769,4.0,
12306,7824,1442,2.0,Lorem ipsum
12307,2973,417,,
12308,2546,982,2.0,
12309,3724,2098,5.0,Lorem ipsum
12310,5452,1242,5.0,Great product
12311,1423,1867,3.0,Great product
12312,2542,213,3.0,Lorem ipsum
12313,105,21,,Bad
12314,9212,687,,
12315,2520,2050,0.0,Lorem ipsum
12316,460,2002,8.0,Lorem ipsum
12317,7733,1073,5.0,
12318,6516,1653,1.0,Lorem ipsum
12319,769,1566,1.0,Bad
12320,1816,1767,1.0,Bad
12321,3015,1838,,Lorem ipsum
12322,8907,1490,4.0,Great product
12323,8052,2047,8.0,Bad
12324,7901,23,4.0,
12325,4640,1906,0.0,Lorem ipsum
12326,6084,1159,1.0,
12327,10663,1550,1.0,Great product
12328,3754,1491,3.0,Lorem ipsum
12329,10884,1071,0.0,
12330,6313,1137,3.0,
12331,1980,1911,0.0,Bad
12332,9820,1976,4.0,Great product
12333,9165,540,,
12334,5191,1965,3.0,
12335,7981,522,8.0,Bad
12336,1339,1077,3.0,
12337,4435,2141,3.0,
12338,10341,1462,0.0,
12339,1635,313,4.0,
12340,5821,1492,8.0,
